experiment_condition	has_either	has_neither	conj_1_number	conj_1_person	conj_2_number	conj_2_person	nsubj	verb_form	verb_lemma	verb_number	main_predicate_lemma	main_predicate_arc	sentence	filename
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a much larger effort encouraged at national level , or even an international effort to physically " pick up plastic "	be	be		be	xcomp	If there were to be a much larger effort encouraged at national level, or even an international effort to physically "pick up plastic" the job may not soon be done, but a brave effort to start could at least be made.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	tray bakes or square cakes	come	come	Plur	come	advcl:relcl	That’s when tray bakes or square cakes really come into their own – perfectly portable pudding!!	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	recommends	recommend	Sing	recommend	advcl	A sponsor brings influence and poise, so that when he or she recommends a candidate, the organization will likely say, “Well, we will hire her.”	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	radiotherapy or chemotherapy	are	be	Plur	method	cop	Human oral squamous cell carcinoma (OSCC) is a common form of malignant cancer, for which radiotherapy or chemotherapy are the main treatment methods.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	has	have	Sing	have	root	Also, when you have most popular artist, perhaps he or she has an online site and you can check and get their works throught website.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	E - Juice or e-liquid as it is also known as	are	be	Plur	name	cop	E-Juice or e-liquid as it is also known as are both names for the liquid substance which is used in electronic cigarettes and vaping devices.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Vegetable glycerin , or glycerol as it ’s also known as ,	is	be	Sing	fluid	cop	Vegetable glycerin, or glycerol as it’s also known as, is an odorless, clear fluid produced from the oil of plants, typically coconut oil, soy oil, or palm oil.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	E -liquid or e-juice	is	be	Sing	product	cop	E-liquid or e-juice is indeed a very subjective product and varies considerably from different sources and suppliers.	c4-train.00001-of-01024_parsed_xaa.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	Company management principles ( or culture )	are	be	Plur	subject	cop	Company management principles ( or culture) are much more often the subject than a BPM methodology.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Bamrauli Pin code or Postal zip code of Bamrauli	is	be	Sing	number	cop	Bamrauli Pin code or Postal zip code of Bamrauli is an unique Post index number provided to the post office of Bamrauli, Allahabad Division, Allahabad District of Uttar Pradesh state, India.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	broker dealers and / or their supervisors	do	do	Plur	establish	aux	If broker dealers and/or their supervisors do not establish and implement these protective measures, they may be liable to investors for damages which flow from the misconduct.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a Mac laptop or desktop	is	be	Sing	boot	aux	Among others, these documents reveal the “Sonic Screwdriver” project which, as explained by the CIA, is a “mechanism for executing code on peripheral devices while a Mac laptop or desktop is booting” allowing an attacker to boot its attack software for example from a USB stick “even when a firmware password is enabled”.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you or your thesis producing write papers service	have	have	Plur	have	parataxis	literature review, you or your thesis producing write papers service have to go by means of a variety of journals detailing different works, subjects and factors of see on your subject for your PhD thesis proposal.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Your Chula Vista home or Chula Vista business	is	be	Sing	hand	cop	Your Chula Vista home or Chula Vista business is in great hands with your #1 Chula Vista Plumber.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a Business Analyst , or BA ,	is	be	Sing	person	cop	By definition, a Business Analyst, or BA, is a person who practices the discipline of business analysis.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A Business Analyst or , " BA " ,	analyzes	analyze	Sing	analyze	root	A Business Analyst or, "BA", analyzes business needs of clients to identify business problems in a company, and then propose cost effective solutions to those problems.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	The questions or concerns which were in the above list	are	be	Plur	idea	cop	The questions or concerns which were in the above list are just some imperative ideas to have you going on the appropriate be aware.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	whatever conduct or way of life	helps	help	Sing	help	advcl	In addition, whatever conduct or way of life helps us to reveal this fundamental principle (that is, our inherent essence or nature) in us, can also be called dharma, though in a secondary sense.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	This law or principle	is	be	Sing	Dharma	cop	This law or principle is ‘Dharma,’ which emerged from Godhead itself, per Shukla Yajur Veda, Brhadaranyaka Upanishad 1.4.14, Godhead ‘specially created that dharma, in the form of the highest good — therefore, there is nothing higher than dharma — verily, that which is dharma is satya’.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the applicator or your finger ,	apply	apply		apply	root	Then, the applicator or your finger, apply shadows, speaking a little beyond the outer edge of the eye.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The necessary physical therapy or physiotherapy	requires	require	Sing	require	root	The necessary physical therapy or physiotherapy requires a maximum of discipline and perseverance from the patient.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Personal Pronoun	Plur	Not Pronoun	These , or variations of them ,	are	be	Plur	pillar	cop	These, or variations of them, are the pillars of dynamic strength training, and cannot be ignored if brute strength is your goal.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the family or property owner	knows	know	Sing	know	ccomp	In a home or porperty setting, this allows them to keep careful watch on the grounds and will ensure that the family or property owner knows when a stranger is in the area.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Hayward navigators or pool vacs	have	have	Plur	have	root	2)Hayward navigators or pool vacs have two pods (where footpads are connected to) on the bottom of the head...if these pods get loose,the cleaner will not move,or move very slowly.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	SEO or Search Engine Optimization	is	be	Sing	topic	cop	SEO or Search Engine Optimization is the most discussed topic in the internet world.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the parent ( s ) or legal guardian ( s )	worships	worship	Sing	worship	ccomp	Active participation at Holy Trinity Parish is defined and understood that the parent(s) or legal guardian(s) weekly worships during Sunday Mass as is his or her privilege and responsibility, and participates in parish community life through stewardship (time, talent, and treasure).	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Your favorite coffee or hot chocolate	tastes	taste	Sing	taste	root	Your favorite coffee or hot chocolate just tastes better in this hand thrown stoneware mug, featuring the state seal of Texas and glazed in a deep brick red.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	2	Plur	Not Pronoun	you or your employees	Do	do	Sing	need	aux	Do you or your employees need to enhance your computer skills?	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a site or its service provider	transfers	transfer	Sing	transfer	acl:relcl	Cookies are discrete files that a site or its service provider transfers on to your device’s hard drive through your web browser (if you allow) that warrants the service provider’s systems to remember your browser and capture and retain certain information.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Heavy rains or earthquakes	trigger	trigger	Plur	trigger	root	Heavy rains or earthquakes usually trigger slumps. .	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Injury or some type of infection	causes	cause	Sing	cause	root	Injury or some type of infection typically causes the.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you or your child	Are	be	Sing	suffer	aux	Teeth Grinding: Are you or your child suffering from this habit?	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your company or the company you work for	has	have	Sing	purchase	aux	If your company or the company you work for has purchased a domain name from GoDaddy, you can enjoy an exclusive email service with the domain name of your company.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The Popilla japonica Newman or Japanese Beetle	is	be	Sing	pest	cop	The Popilla japonica Newman or Japanese Beetle is a destructive plant pest that is very difficult and expensive to control.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Texting or online messaging	spring	spring	Plur	spring	root	Texting or online messaging spring to mind, and mindless graffiti on high school desks.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The Maharana Pratap Airport or Dabok Airport of Udaipur	receives	receive	Sing	receive	appos	Air: The Maharana Pratap Airport or Dabok Airport of Udaipur regularly receives direct flights from major cities such as Delhi, Jaipur, Jodhpur and Mumbai.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the project or product	requires	require	Sing	require	acl:relcl	The audience for this document is anyone who has to implement, understand, or reference your design to solve the problem set that the project or product requires.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Behavior computing , or behavior informatics ,	consists	consist	Sing	consist	root	Behavior computing, or behavior informatics, consists of methodologies, techniques and practical tools for examining and interpreting behaviours in these various worlds.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	an Over 18 Cdt or Cpl	supporting	support		support	advcl	So where you might let an Over 18 FS run a Band Practice with an Over 18 Cdt or Cpl supporting uoubwould be unlikely to let 2 Over 18 Cadets do the same as they haven’t demonstrated the required level of responsibility for independent supervision.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The rope or line which is used to suspend the trap	provides	provide	Sing	provide	root	The rope or line which is used to suspend the trap provides access to it.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	yields ( or interest rates )	have	have	Plur	go	aux	This means yields (or interest rates) have gone up.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	no presidents or ministers	attend	attend	Plur	attend	conj	Charles De Gaulle had made arrangements that insisted that his funeral would be held at Colombey, and that no presidents or ministers attend his funeral, only his Compagnons de la Libération.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your roof or maybe business reconstruction	is	be	Sing	ton	cop	If your roof or maybe business reconstruction is below 2 tons of throw away than you'll be able to rent a small dumpster.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	families and / or friends	enrich	enrich		enrich	acl	The Psalms offer some great opportunities for families and/or friends to enrich their New Year’s festivities with meaningful reflection and prayer.	c4-train.00001-of-01024_parsed_xaa.conllu
