experiment_condition	has_either	has_neither	conj_1_number	conj_1_person	conj_2_number	conj_2_person	nsubj	verb_form	verb_lemma	verb_number	main_predicate_lemma	main_predicate_arc	sentence	filename
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A mattress topper or a mattress pad	is	be	Sing	something	cop	A mattress topper or a mattress pad is something you put on leading of your mattress.	c4-train.00001-of-01024_parsed_xac.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	each Bitcoin ( or 100 million satoshis )	exists	exist	Sing	exist	root	Once created, each Bitcoin (or 100 million satoshis) exists as a cipher, which is part of the block that gave rise to it.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	Plur	Not Pronoun	UNK	Not Pronoun	Too many obstacles in a child ’s path or not having enough toys	are	be	Plur	example	cop	Too many obstacles in a child’s path or not having enough toys are also examples of frustrated biting.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	You or a loved one	have	have	Sing	have	root	You or a loved one have chronic pain?	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Perry White or J. Jonah Jameson	play	play	Plur	play	root	Perry White or J. Jonah Jameson play mostly bit parts in their shows: they’re foils for the other, primary characters that work for them, and rarely the focus of any scene.	c4-train.00001-of-01024_parsed_xac.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	S.A.V.E.S. , or Students Achieving Viable Economic Stability ,	is	be	Sing	program	cop	S.A.V.E.S., or Students Achieving Viable Economic Stability, is a program targeted at teaching today's students the financial skills they need to succeed later on in life.	c4-train.00001-of-01024_parsed_xac.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	PlayerUnknown ’s Battlegrounds , or PUBG ,	is	be	Sing	game	cop	PlayerUnknown’s Battlegrounds, or PUBG, is a multiplayer online battle royale game where it’s you (or your small team) versus everyone else.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	He or she	helps	help	Sing	help	root	He or she helps set up precinct caucuses and conventions and opens the SD51 Convention following the procedures described in the State DFL Call.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	FMI or an introduction to any of these companies	contact	contact		contact	root	FMI or an introduction to any of these companies, contact Kit Blake, info at infrae com, +31 10 243 7051.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The Kerry Blue ( or Irish Blue )	is	be	Sing	terrier	cop	The Kerry Blue (or Irish Blue) is the national terrier of Ireland and has become a symbol of the country.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a person or family	lacks	lack	Sing	lack	ccomp	However, it doesn’t mean that a person or family lacks access to a grocery store or doesn’t have time to food shop or cook.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	individuals or businesses	have	have		have	csubj	However, in current times, where it is common for individuals or businesses to have activities connected to two or more than two countries, exercise of this ‘right to tax’ by each nation has given rise to a complex situation of individuals or business entities being faced with the problem of being subjected to the rigors of double taxation.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the existence or extent of a legal right	depends	depend	Sing	depend	acl:relcl	Q20 Which Court has original jurisdiction over any dispute between the Federation and a state, or between states if and in so far as that dispute involves any question(whether law or fact) on which the existence or extent of a legal right depends?	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	not every town or city in the country	has	have	Sing	have	conj	The result was the outfitting of water treatment and distribution facilities with generators, but not every town or city in the country has this system in place.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Crowns or caps	restore	restore	Plur	restore	root	Crowns or caps restore the tooth to a natural look and function.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	your friends ( or enemies ! )	are	be	Plur	wifi	cop	You can either play on the internet where you can join online games, or host your own game so that others can join, or simply play on local area network if your friends (or enemies!) are on the same WiFi.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	selects	select	Sing	select	advcl:relcl	The first appointment with a psychiatrist is usually the longest as that is when he or she selects a condition from the DSM in order to determine what drug to prescribe.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the builder or contractor	is	be	Sing	do	aux	After all, the builder or contractor is doing this to become profitable.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Airline / Flight No or Vessel Name	enter	enter		enter	root	9. Airline / Flight No or Vessel Name : enter the Flight Name, number or Sea vessel name.	c4-train.00001-of-01024_parsed_xac.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	Credit card or debit cards	does	do	Sing	matter	aux	Credit card or debit cards money does not matter.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Molly 's " mother " or adoptive mother , Nora ,	is	be	Sing	pharmacist	cop	Molly's "mother" or adoptive mother, Nora, is a pharmacist.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	even and thorough multi-stage advection or counter current decantation	makes	make	Sing	make	parataxis	5：Fine decantation effect: even and thorough multi-stage advection or counter current decantation makes collection and reuse of mother liquor and washing liquor separately.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a silly trend or slang term	does	do	Sing	become	aux	When does a silly trend or slang term become a full-fledged word?	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Dead or Alive 2	is	be	Sing	come	aux	Last Sunday we announced that Dead or Alive 2 is coming.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the illness or injury	befalls	befall	Sing	befall	advcl	As soon as the illness or injury befalls, call the insurance company–even before being admitted to the hospital if possible.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	’s	be	Sing	meet	aux	If despite your reminders your teenager still pursues cyber relationship, the best thing to do is understand more about the man he or she’s meeting online.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your son or daughter	is	be	Sing	make	aux	Although such details are naturally needed for purchasing stuff online, you cannot be sure your son or daughter is making trades with valid retailers or businesses.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your son or daughter	is	be	Sing	see	aux	Highster Mobile additionally provides you with access to the internet browsing history in your kid’s phone, which implies you can understand whether your son or daughter is seeing web content that is suitable for their age.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Night terror or Pavor Nocturnus	is	be	Sing	disorder	cop	Night terror or Pavor Nocturnus is another sleep disorder that can be quite disturbing to those who suffer from it.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the application or UFT	are	be	Plur	use	aux	In addition, it will remain alive as long as the application or UFT are using it.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	some entity , or more technically some substance that we could call God	exists	exist	Sing	exist	ccomp	So the question becomes: granted that perhaps some entity, or more technically some substance exists that we could call God, can we also say that this entity is a subject (a person or agent that is active or purposive in some sense comparable to human beings, who have "life stories", characters, make choices, and so on)?	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	Not Pronoun	Sing	Not Pronoun	Irish , or Gaelic ,	stands	stand	Sing	stand	root	While English is the country’s primary language, Irish, or Gaelic, stands as the first official language.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your backyard or patio	Is	be	Sing	need	cop	Is your backyard or patio in desperate need of a makeover?	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Appliances with a clock or that operate by remote	are	be	Plur	suck	aux	Appliances with a clock or that operate by remote are still sucking energy when they're turned off.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Metal Core printed Circuit Boards , abbreviated to MCPCB , or warm administration boards	are	be	Plur	board	cop	Metal Core printed Circuit Boards, abbreviated to MCPCB, or warm administration boards are printed circuit boards worked with a base Metal Core PCB used to scatter warm through the segments of the board, viably bringing down the core temperature of high warmth applications.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	2	Sing	Not Personal Pronoun	you or someone you know	needs	need	Sing	need	advcl	If you or someone you know needs help and you are in the Sioux Falls area, please call the Helpline Center at 211 or call the National Suicide Awareness Hotline at 1-800-273-TALK (8255).	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the general contractor , or the owner	is	be	Sing	like	cop	Often, what I’ve seen is, the general contractor, or the owner, not liking what they’re seeing with accurate relative humidity readings with the Rapid RH and we’ve already seen why it is very accurate in doing this job according to ASTM F2170.	c4-train.00001-of-01024_parsed_xac.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	close family or friends	live	live	Plur	live	advcl	Also, if close family or friends live overseas, travel for work or have very small kids, they will need enough time to make arrangements to be there.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Dr. Neigel or Dr. Richard	administer	administer	Plur	administer	root	Since Silhouette Instalift requires no anesthesia, Dr. Neigel or Dr. Richard administer localized lidocaine to the targeted area to be treated to insure a comfortable and tolerable treatment.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	learns	learn	Sing	learn	conj	Then it goes quicker, he or she learns how to order the dishes on the rack and before you know it the job is done with no complaints.	c4-train.00001-of-01024_parsed_xac.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	building or large rooms	include	include	Plur	include	advcl	A circuit board 120 of the detector base unit 106 includes data network interface chips and address information for the detector 100, which enables the determination of the location where the smoke detector 100 is installed because building or large rooms often include several smoke detectors.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A prenuptial agreement , or “ prenup , ”	is	be	Sing	consideration	cop	A prenuptial agreement, or “prenup,” is an important consideration for a lot of couples contemplating marriage.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	engages	engage	Sing	engage	advcl	Help your loved one build a network of people he or she is comfortable with so he or she engages in conversations with people other than you at least once a day.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	belongs	belong	Sing	belong	advcl	Such issue leads to a “double sense of national belonging,” that makes one not sure of where he or she belongs to because according to Brian A. Jacob, multicultural education impacts students' “relations, attitudes, and behaviors” (Jacob 364).	c4-train.00001-of-01024_parsed_xac.conllu
PP	True	False	Plur	Not Pronoun	Plur	Not Pronoun	Either rolling doors or electric bi - fold doors	have	have	Plur	have	root	Either rolling doors or electric bi-fold doors have to be chosen.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Techniques or Types of Costing	are	be	Plur	what	cop	What are Techniques or Types of Costing?	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	SPF or Sun Protection Factor	comes	come	Sing	come	advcl:relcl	This is where SPF or Sun Protection Factor comes in.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Personal Pronoun	Sing	Not Personal Pronoun	anything or anyone online	causes	cause	Sing	cause	advcl	It is crucial that parents are involved with their children’s online lives and we would urge parents to make children aware of online dangers and ensure they know that they can speak to someone if anything or anyone online causes them concern.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a home or an office	have	have		have	advcl	At Pristine Carpet Care we realize that for a home or an office to have a healthy and positive environment, it is extremely important for the premises to be completely clean and neat.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	SPF or Sender Policy Framework	are	be	Plur	record	cop	SPF or Sender Policy Framework are the DNS records that define the email servers that are allowed to send emails based on the particular domain.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	single women and / or lesbian couples	want	want	Plur	want	root	If single women and/or lesbian couples want children.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your existing extension or conservatory roof	is	be	Sing	perform	aux	If your existing extension or conservatory roof is no longer performing, your room will suffer from reduced functionality.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	lawsuits or financial losses	occur	occur	Plur	occur	advcl	This policy would protect you when lawsuits or financial losses occur.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a volunteer or staff member	uses	use	Sing	use	advcl	If a volunteer or staff member uses such a template to create a website, then development is free or very inexpensive.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	volunteers or staff members	maintain	maintain	Plur	maintain	advcl	If volunteers or staff members maintain the website, then costs can range from zero to low.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a vacuum or negative pressure in the drum chamber	allows	allow	Sing	allow	root	At the same time a vacuum or negative pressure in the drum chamber allows the extraction of the water vapour and fine particles of material into a suction hood for transport through hoses.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	Not Pronoun	UNK	Not Pronoun	30 or 40	approaching	approach		approach	conj	I can see a small group going away early and staying clear, then 30 or 40 approaching Asolo together and breaking up on the last hill."	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the claim or cause of action	arises	arise	Sing	arise	advcl	Any cause of action or claim you may have with respect to the site (including but not limited to the purchase of AVPro Global Hldgs products) must be commenced within one (1) year after the claim or cause of action arises.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	all PATs and / or PMTs	have	have	Plur	have	acl:relcl	mkvmerge: bug fix: Fixed reading MPEG transport streams in which all PATs and/or PMTs have CRC errors.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you or a loved one	has	have	Sing	have	advcl	If you or a loved one has the unfortunate diagnosis of being stricken with cancer, take heart, there is hope.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Certain chords or chord patterns	depict	depict	Plur	depict	root	Certain chords or chord patterns depict emotions for her; she prefers sonorities or progressions that "have a question mark in them" (Lacy and Bennett 2003).	c4-train.00001-of-01024_parsed_xac.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	the E - D - E - G chord progression , or " chords of inquiry , "	exert	exert	Plur	exert	ccomp	If this were a classical work, one might immediately explore how or if the E - D - E - G chord progression, or "chords of inquiry," exert an influence on the music that follows.	c4-train.00001-of-01024_parsed_xac.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	The triplet figure , or others that allude to it either rhythmically or gesturally ,	recurs	recur	Sing	recur	root	The triplet figure, or others that allude to it either rhythmically or gesturally, recurs periodically in strategic places throughout the album, particularly in songs connected to the romantic relationship.	c4-train.00001-of-01024_parsed_xac.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	the harmonic structure or individual chords	represent	represent	Plur	represent	advcl	If the harmonic structure or individual chords represent emotions or ideas to Mitchell, the text then becomes an articulation of the music, fusing both into a single entity like an item cast and hardened in a mould.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	your services and / or products	have	have	Plur	assist	aux	6. Improved Productivity Stories: Outline exactly how your services and/or products have assisted companies to increase their profits, become more efficient, increase output and reduce down time.	c4-train.00001-of-01024_parsed_xac.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	your product or services	has	have	Sing	cause	aux	This type of story demonstrates how your product or services has caused families to come together.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	REST  or REpresentational State Transfer 	is	be	Sing	way	cop	REST  or REpresentational State Transfer  is a way to retrieve, add, update, or delete data from another system using an exposed URL.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	engine light or oil light	precede	precede	Plur	precede	parataxis	Multiple low-speed stalls/engine shutdown; sometimes engine light or oil light precede the stall.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	any user or third party	considers	consider	Sing	consider	acl	In the event that any user or third party considers that there are facts or circumstances revealing the illegality of the use of any content and/or conduct of any activity on the web pages included or accessible through the website, you must send a notice to QUARTHOSTEL properly identifying, specifying the alleged violations and declaring expressly and under their responsibility that the information provided in the notification is accurate.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The illegal removal or destruction of trees	is	be	Sing	issue	cop	The illegal removal or destruction of trees is a growing issue in NSW that has a maximum penalty, under the Environmental Planning and Assessment Act 1979, of $1.1 million, plus an additional fine of $110,000 for each day the offence continues.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a project or session	does	do	Sing	last	aux	Q: How long does a project or session last?	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	He or she	is	be	Sing	person	cop	He or she is a legally qualifies person and a government representative.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	( 10 am on , $ 25 includes lunch ) or overnight registration ( $ 60 , includes breakfast )	needs	need	Sing	need	root	If you want to spend more time at San Damiano, (10 am on, $25 includes lunch) or overnight registration ($60, includes breakfast) needs to be made either online at sandamiano.org or by phone at the office of San Damiano at 925-837-9141.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the event or press conference	has	have	Sing	take	aux	After the event or press conference has taken place, a client will then commonly need a press release, which summarizes the event, again, in an attempt to garner publicity.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	all event guests or construction site workers	access	access		access	advcl	The best placement for a porta potty is a location that’s dry, level, and is centrally located for all event guests or construction site workers to access.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	2	Sing	Not Personal Pronoun	you or someone you know	require	require	Sing	require	advcl	If you or someone you know require this service, you should apply for assistance at your county Social Work Services.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A Generic Role Profile ( or GRP )	is	be	Sing	document	cop	A Generic Role Profile (or GRP) is a document that provides an outline description of what sort of knowledge, skill and accountability is expected at a role at a given pay grade.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	Plur	Not Pronoun	UNK	Not Pronoun	one in ten people worldwide , or 600 million ,	fall	fall	Plur	fall	ccomp	The World Health Organization, in 2015, reported that one in ten people worldwide, or 600 million, fall ill every year from eating contaminated food and 420,000 die.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	bone marrow transplantation , or haematopoietic stem cell transplantation ,	is	be	Sing	treatment	cop	Research to cure leukaemia has advanced a lot since he started studying medicine, he says, but bone marrow transplantation, or haematopoietic stem cell transplantation, is still the only treatment that can cure leukaemia.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Your residence or business	is	be	Sing	go	aux	Your residence or business is going to be given a complete range of treatments to get a wide variety of pests, which includes rodents, ticks, termites, bed bugs, bees, and mosquitos.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	wife or girlfriend	gets	get	Sing	get	parataxis	Maybe look at the insane price this way... wife or girlfriend gets hair colored every month for $100.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	Plur	Not Pronoun	UNK	Not Pronoun	Tens or better	is	be	Sing	game	cop	Tens or better is a game based around just what you'd think judging by its name.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Teenagers or teens	have	have	Plur	have	root	Teenagers or teens have a reputation for being tricky to photograph.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the cause ( or origin ) of suffering	is	be	Sing	attachment	cop	But seriously folks, the Second Noble Truth states that the cause (or origin) of suffering is attachment.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	has	have	Sing	surrender	aux	To my way of thinking (which I grant you is not necessarily a simple or popular way of thinking) a person qualifies as snatched when he or she has surrendered his or her powers of discernment to propaganda disguised as contemporary culture.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the factory or distribution center	has	have	Sing	have	conj	No retail or local outlet can stock a complete range of fence products, but the factory or distribution center has the inventory on hand and ready to ship in almost all cases.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	gophers or moles	are	be	Plur	damage	aux	When gophers or moles are damaging your Mira Loma landscaping and you need Pest Control Service For Gophers service call Rodent Guys to save your yard.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Personal Pronoun	Pallotta ’s vision , or something like it ,	is	be	Sing	become	aux	If Pallotta’s vision, or something like it, is ever to become a reality, it will require innovative standards of nonprofit performance that foster relationships between donors and charities.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The “ coil count ” , or number of coils in a mattress ,	varies	vary	Sing	vary	root	The “coil count”, or number of coils in a mattress, varies from manufacturer to manufacturer (it also depends on the size of the mattress).	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Hinamatsuri or Girl's Day	is	be	Sing	tomorrow	cop	Hinamatsuri or Girl's Day is tomorrow, 03/03/10.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Powroznik or Combs	come	come		come	csubj	Since even the last-place angler at the AOY Championship earns 51 points (the winner gets 100), it’s going to be very difficult for Powroznik or Combs to come from so far behind to win.	c4-train.00001-of-01024_parsed_xac.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	France and / or the Netherlands	being	be		isolate	aux:pass	I don't think anyone ever even imagined France and/or the Netherlands being "isolated within the EU".	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a " two - speed " EU ( or Europe , as I hear it more often )	is	be	Sing	thing	cop	Why is a "two-speed" EU (or Europe, as I hear it more often) such a bad thing?	c4-train.00001-of-01024_parsed_xac.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	Face to face communication directly with the patient or promotional gifts of nominal value	do	do	Plur	require	aux	Marketing – Face to face communication directly with the patient or promotional gifts of nominal value do not require authorization.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	their ideal customers or buyer personas	are	be	Plur	who	cop	This is impossible without knowing who their ideal customers or buyer personas are.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the next day or tomorrow	is	be	Sing	turn	cop	And right now Phil's down there in the studio working with Dave and probably the next day or tomorrow is my turn and we're just having fun.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A camper trailer or camper top	is	be	Sing	way	cop	A camper trailer or camper top is a great way to get out on the road and have the comfort of your own place to bring with you.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	random people or circumstances in life	are	be	Plur	attempt	aux	A moving target that random people or circumstances in life are constantly attempting to hit in one fashion or another.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Raksha Bandhan or Rakhi	is	be	Sing	festival	cop	Raksha Bandhan or Rakhi is a festival that celebrates the eternal selfless love between brothers and sisters.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	their mother or grandmother	is	be	Sing	worker	cop	Some children are from single parent households where their mother or grandmother is the sole worker.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	managers or project managers	swap	swap	Plur	swap	advcl:relcl	Light bulb management in software development is when managers or project managers swap developers or teams of developers on tasks arbitrarily.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a bank or financing company	forecloses	foreclose	Sing	foreclose	acl:relcl	At the point when a bank or financing company forecloses on a timeshare loan, the aggregate obligation owed by the borrowers to the moneylender can be more than the what the timeshare can be sold for.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	an intermediary or broker	charges	charge	Sing	charge	advcl	So now the fund manager charges you one fee paid from the fund, while an intermediary or broker charges you another.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	Sing	Not Pronoun	UNK	Not Pronoun	Even just a line or two of writing	makes	make	Sing	make	root	"Even just a line or two of writing makes a difference."	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you or your band program	Are	be	Sing	look	aux	Are you or your band program looking for an equipment upgrade?	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you or your band program	needs	need	Sing	need	acl:relcl	We'll let you know if we have in stock what you or your band program needs.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	such emblems or symbols	become	become	Plur	become	root	Over a period, such emblems or symbols become deeply embedded in the memory of a nation and thus serve as a source of national dignity and patriotic pride.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the ring size or chain / type length	is	be	Sing	what	cop	If applicable, what is the ring size or chain/type length?	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a landlord or their agent	has	have	Sing	fail	aux	WHAT IS THE NEW LAW The Deregulation Bill [Preventing retaliatory eviction] which came into force on 1st October 2015, means should a tenant make allegations of disrepair or that a landlord or their agent has failed in their duty to maintain, then in the event such are substantiated then the landlord is ineligible to give a section 21 notice for a further 6 months.[meaning 8 months before one can apply to court, irrespective of the fact the is not paying rent - ridiculous but true].	c4-train.00001-of-01024_parsed_xac.conllu
